IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,AMR,Americas,Country,COL,Colombia,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,AMR,Americas,Country,CUB,Cuba,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,AFR,Africa,Country,GAB,Gabon,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,AMR,Americas,Country,GRD,Grenada,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,EUR,Europe,Country,LVA,Latvia,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,AMR,Americas,Country,MEX,Mexico,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,AMR,Americas,Country,PAN,Panama,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,EUR,Europe,Country,ROU,Romania,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,AMR,Americas,Country,SUR,Suriname,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,EUR,Europe,Country,TUR,Turkey,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,AMR,Americas,Country,URY,Uruguay,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
HIV_0000000008,"Testing and counselling facilities, estimated number per 100 000 adult population",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2014,true,,,,,,,,,,,,,,,,,,,No data,827,,EN,2016-03-21T04:00:00.000Z
